Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  1827     3       991   261/365        72% 0.039217      60.9914
  1851     3      1001   271/365        74% 0.009965      61.0470
  1864     3      1011   281/365        77% 0.035667      60.4760
  1872     3      1021   291/365        80% 0.009347      60.6744
  1883     3      1031   301/365        82% 0.005347      60.8181
  1895     3      1041   311/365        85% 0.042185      60.8521
  1911     3      1051   321/365        88% 0.017028      60.9424
  1922     3      1061   331/365        91% 0.001103      61.2349
  1942     3      1071   341/365        93% 0.011472      61.1795
  1962     3      1081   351/365        96% 0.032722      60.8424
  1974     3      1091   361/365        99% 0.011385      60.6455

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  2151     3      1095     3/30     0.6927   0.9353   0.6714       0.7817       1.6737

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  2162     4      1101     6/365         2% 0.025965      69.7917
  2176     4      1111    16/365         4% 0.011581      64.8438
  2185     4      1121    26/365         7% 0.049047      61.0577
  2202     4      1131    36/365        10% 0.004940      61.2847
  2216     4      1141    46/365        13% 0.039157      61.1413
  2226     4      1151    56/365        15% 0.009642      62.3884
  2244     4      1161    66/365        18% 0.035691      61.7424
  2250     4      1171    76/365        21% 0.041661      62.9112
  2270     4      1181    86/365        24% 0.013497      62.9360
  2304     4      1191    96/365        26% 0.025077      60.8724
  2315     4      1201   106/365        29% 0.021987      60.6132
  2327     4      1211   116/365        32% 0.013751      61.3685
  2345     4      1221   126/365        35% 0.024172      61.0119
  2365     4      1231   136/365        37% 0.003398      61.7647
  2373     4      1241   146/365        40% 0.014560      61.6866
  2387     4      1251   156/365        43% 0.023369      61.8590
  2410     4      1261   166/365        45% 0.037252      61.2575
  2423     4      1271   176/365        48% 0.021387      61.2926
  2435     4      1281   186/365        51% 0.000243      61.6599
  2453     4      1291   196/365        54% 0.037112      61.3839
  2469     4      1301   206/365        56% 0.031099      61.5291
  2481     4      1311   216/365        59% 0.013750      61.6898
  2489     4      1321   226/365        62% 0.001198      62.3617
  2499     4      1331   236/365        65% 0.041337      62.5000
  2514     4      1341   246/365        67% 0.004733      62.4238
  2532     4      1351   256/365        70% 0.054500      62.1094
  2550     4      1361   266/365        73% 0.046335      62.0066
  2573     4      1371   276/365        76% 0.006769      61.9565
  2583     4      1381   286/365        78% 0.050196      62.1503
  2598     4      1391   296/365        81% 0.026749      62.2466
  2616     4      1401   306/365        84% 0.017580      62.1732
  2642     4      1411   316/365        87% 0.135120      62.0662
  2654     4      1421   326/365        89% 0.026029      61.9835
  2671     4      1431   336/365        92% 0.002543      61.9056
  2682     4      1441   346/365        95% 0.023873      61.8685
  2700     4      1451   356/365        98% 0.022117      61.7104

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  2874     4      1460     4/30     0.6938   0.9372   0.6752       0.7849       1.7115

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  2883     5      1461     1/365         0% 0.024790      62.5000
  2898     5      1471    11/365         3% 0.028951      59.6591
  2913     5      1481    21/365         6% 0.056169      60.1190
  2928     5      1491    31/365         8% 0.035110      62.0968
  2954     5      1501    41/365        11% 0.036250      60.9756
  2964     5      1511    51/365        14% 0.000241      61.8873
  2975     5      1521    61/365        17% 0.045096      62.6025
  2985     5      1531    71/365        19% 0.027680      62.7641
  3002     5      1541    81/365        22% 0.005325      64.0432
  3018     5      1551    91/365        25% 0.015038      63.2555
  3036     5      1561   101/365        28% 0.032207      62.9332
  3050     5      1571   111/365        30% 0.017631      62.7252
  3069     5      1581   121/365        33% 0.014081      61.7252
  3085     5      1591   131/365        36% 0.039577      62.0706
